K=17.46626600396924 N=18615 kv=16.31063328621076 o=0.2299074954503646 tau=1.1602306287589583 tauv=1.1773886515834664 v=0.19362422495440423
K=17.46626600396924 N=18615 kv=16.302306215888187 o=0.2554005598369691 tau=1.1922336783436793 tauv=1.1858723870274175 v=0.17478792127506532
K=17.46626600396924 N=18615 kv=16.314739481224155 o=0.22650603820197102 tau=1.1836547445283256 tauv=1.1880598676461729 v=0.20418720712091265
K=17.46626600396924 N=18615 kv=16.30579300572348 o=0.23246626135813264 tau=1.1621468415021394 tauv=1.153491753778329 v=0.21919228689872744
K=17.46626600396924 N=18615 kv=16.319150879207523 o=0.22548608139680135 tau=1.2006827689981447 tauv=1.1950714322229223 v=0.18279691540315204
K=17.46626600396924 N=18615 kv=16.31561368871759 o=0.23901217651058554 tau=1.1794982037178274 tauv=1.1901647280757413 v=0.20581183256072066
K=17.46626600396924 N=18615 kv=16.304858910503324 o=0.24502055926609603 tau=1.1762550240545595 tauv=1.1623846881908557 v=0.2080035716845953
K=17.46626600396924 N=18615 kv=16.29645895214182 o=0.2158154019850468 tau=1.1868104510496136 tauv=1.1714175256083328 v=0.20645174114208
K=17.46626600396924 N=18615 kv=16.308878788783826 o=0.25135646877657825 tau=1.174423357362959 tauv=1.182648551206406 v=0.2192098195706892
K=17.46626600396924 N=18615 kv=16.3126768039011 o=0.23862474845233975 tau=1.170904037338871 tauv=1.1715158858145667 v=0.1948121915780286
K=17.46626600396924 N=18615 kv=16.31738719611975 o=0.23805833533153742 tau=1.1815395292564845 tauv=1.1961043435445757 v=0.22469425799820525
K=17.46626600396924 N=18615 kv=16.31225518250969 o=0.22902619157585455 tau=1.1684975124615096 tauv=1.17540377190446 v=0.2016068639947687
K=17.46626600396924 N=18615 kv=16.3126768039011 o=0.23904267184311287 tau=1.1792474726803077 tauv=1.1715158858145667 v=0.19640031650425852
K=17.46626600396924 N=18615 kv=16.304427679444427 o=0.2245786488044838 tau=1.1457100828117628 tauv=1.1580160251574447 v=0.21369951531552622
K=17.46626600396924 N=18615 kv=16.32916144764763 o=0.1997340090259393 tau=1.2926481633657658 tauv=1.296692630823139 v=0.21409401070948664
K=17.46626600396924 N=18615 kv=16.31894810975408 o=0.2523306157838242 tau=1.1987328459408684 tauv=1.1903381410955232 v=0.19839373379662778
