K=17.262152234697396 N=18576 kv=16.132476005139587 o=0.22242568173223737 tau=1.1965531699252834 tauv=1.1968138316862436 v=0.1821575864232987
K=17.262152234697396 N=18576 kv=16.19010235262801 o=0.20829143500624553 tau=1.3255839235370512 tauv=1.3426444860279365 v=0.1874345385103811
K=17.262152234697396 N=18576 kv=16.127646391962422 o=0.23032453988657697 tau=1.1537935136653552 tauv=1.169442361169284 v=0.19303595337140894
K=17.262152234697396 N=18576 kv=16.121770826359064 o=0.2194233163199826 tau=1.1875427769607874 tauv=1.1875427769607874 v=0.1920427159398972
K=17.262152234697396 N=18576 kv=16.13781699157596 o=0.23032486790942286 tau=1.1871015967015361 tauv=1.1871015967015361 v=0.20433403736216688
K=17.262152234697396 N=18576 kv=16.126784220236416 o=0.20709962441893698 tau=1.1818410585014008 tauv=1.1818410585014008 v=0.20314174023036746
K=17.262152234697396 N=18576 kv=16.151114253631462 o=0.24975001043579237 tau=1.2463398349053727 tauv=1.2463398349053727 v=0.18883321424731966
K=17.262152234697396 N=18576 kv=16.15865050748425 o=0.23312129340705148 tau=1.2534281376005478 tauv=1.2534281376005478 v=0.21649092579416926
K=17.262152234697396 N=18576 kv=16.15967098545564 o=0.23993763686424688 tau=1.3129246183881031 tauv=1.3129246183881031 v=0.17645679001506465
K=17.262152234697396 N=18576 kv=16.15043434802829 o=0.2418786016595639 tau=1.278831382499083 tauv=1.278831382499083 v=0.1791654533457542
K=17.262152234697396 N=18576 kv=16.00105345828057 o=0.24182403685744241 tau=1.3206358278443597 tauv=1.3206358278443597 v=0.13730220557939696
K=17.262152234697396 N=18576 kv=16.126833404189522 o=0.2566898027237869 tau=1.1559608025731833 tauv=1.1559608025731833 v=0.21405799570926481
K=17.262152234697396 N=18576 kv=16.140093714611957 o=0.20958730628815225 tau=1.2048777622923525 tauv=1.2048777622923525 v=0.2057979412275903
K=17.262152234697396 N=18576 kv=16.15967098545564 o=0.23993763686424688 tau=1.3129246183881031 tauv=1.3129246183881031 v=0.17645679001506465
K=17.262152234697396 N=18576 kv=16.138591873943373 o=0.2254324721351733 tau=1.1900637772418334 tauv=1.1900637772418334 v=0.2053833676210444
K=17.262152234697396 N=18576 kv=16.131287832682524 o=0.25799658593923336 tau=1.2505244530654376 tauv=1.2505244530654376 v=0.17359806601294098
K=17.262152234697396 N=18576 kv=16.14077289632573 o=0.2530376475562334 tau=1.194901801469619 tauv=1.194901801469619 v=0.20687352428252734
K=17.262152234697396 N=18576 kv=16.177431647997903 o=0.2553364247545909 tau=1.3177535189771705 tauv=1.3177535189771705 v=0.19591542124835276
K=17.262152234697396 N=18576 kv=16.13781699157596 o=0.23032486790942286 tau=1.1871015967015361 tauv=1.1871015967015361 v=0.20433403736216688
K=17.262152234697396 N=18576 kv=16.163361973636523 o=0.24870603268286426 tau=1.270614023241501 tauv=1.270614023241501 v=0.19376328913331503
K=17.262152234697396 N=18576 kv=16.111388759388788 o=0.2244204070914573 tau=1.1907560634467418 tauv=1.1907560634467418 v=0.18423468906387738
K=17.262152234697396 N=18576 kv=16.136089447880373 o=0.2621424236242803 tau=1.1996432287003278 tauv=1.1996432287003278 v=0.19202403807652246
K=17.262152234697396 N=18576 kv=16.138591873943373 o=0.2254324721351733 tau=1.1900637772418334 tauv=1.1900637772418334 v=0.2053833676210444
K=17.262152234697396 N=18576 kv=16.147986676631223 o=0.2423037018721501 tau=1.3293097513296044 tauv=1.3293097513296044 v=0.16751204708300624
K=17.262152234697396 N=18576 kv=16.111388759388788 o=0.2244204070914573 tau=1.1907560634467418 tauv=1.1907560634467418 v=0.18423468906387738
K=17.262152234697396 N=18576 kv=16.115344569295903 o=0.25476623132190823 tau=1.3225529199047734 tauv=1.3225529199047734 v=0.15615478332293112
K=17.262152234697396 N=18576 kv=16.14077289632573 o=0.2530376475562334 tau=1.194901801469619 tauv=1.194901801469619 v=0.20687352428252734
K=17.262152234697396 N=18576 kv=16.165420511613323 o=0.25563295042624024 tau=1.3166147507974255 tauv=1.3166147507974255 v=0.1780499661535939
K=17.262152234697396 N=18576 kv=16.054270987014927 o=0.2007735366151795 tau=1.1899918904749556 tauv=1.1899918904749556 v=0.17400694527380592
K=17.262152234697396 N=18576 kv=16.153105975862793 o=0.22849976613703304 tau=1.3110106214517445 tauv=1.3110106214517445 v=0.1755191223998637
K=17.262152234697396 N=18576 kv=16.183477148077117 o=0.20426714174908359 tau=1.3320606444760796 tauv=1.3320606444760796 v=0.21444127345151592
K=17.262152234697396 N=18576 kv=16.183477148077117 o=0.20426714174908359 tau=1.3320606444760796 tauv=1.3320606444760796 v=0.21444127345151592
K=17.262152234697396 N=18576 kv=16.137852412083088 o=0.2580246752968558 tau=1.1942744450522105 tauv=1.1942744450522105 v=0.1975323613253747
K=17.262152234697396 N=18576 kv=16.164993727986896 o=0.24810366551359736 tau=1.3235010326161694 tauv=1.3235010326161694 v=0.17620808889574355
K=17.262152234697396 N=18576 kv=16.13280931774874 o=0.21003470654942205 tau=1.178372775347454 tauv=1.178372775347454 v=0.21411840503758955
K=17.262152234697396 N=18576 kv=16.145429593206497 o=0.23622730837634778 tau=1.211373227084177 tauv=1.211373227084177 v=0.19981231264493926
K=17.262152234697396 N=18576 kv=16.163361973636523 o=0.24870603268286426 tau=1.270614023241501 tauv=1.270614023241501 v=0.19376328913331503
K=17.262152234697396 N=18576 kv=16.148675736174777 o=0.23659392725946848 tau=1.2699375974358447 tauv=1.2699375974358447 v=0.1811840621231675
K=17.262152234697396 N=18576 kv=16.14478967474544 o=0.23414293976326728 tau=1.225730359739118 tauv=1.225730359739118 v=0.19238541147432794
K=17.262152234697396 N=18576 kv=16.182214876698275 o=0.20794057581099415 tau=1.3283868795091962 tauv=1.3283868795091962 v=0.19596975225603414
K=17.262152234697396 N=18576 kv=16.164984576395646 o=0.25057370003674895 tau=1.2963904915042757 tauv=1.2963904915042757 v=0.18399466273994763
K=17.262152234697396 N=18576 kv=16.145429593206497 o=0.23622730837634778 tau=1.211373227084177 tauv=1.211373227084177 v=0.19981231264493926
K=17.262152234697396 N=18576 kv=16.163361973636523 o=0.24870603268286426 tau=1.270614023241501 tauv=1.270614023241501 v=0.19376328913331503
K=17.262152234697396 N=18576 kv=16.057687760162448 o=0.20516162845197042 tau=1.1479299219104364 tauv=1.1479299219104364 v=0.18066721580748926
K=17.262152234697396 N=18576 kv=16.17483112240743 o=0.2299738223905124 tau=1.3004704187980747 tauv=1.3004704187980747 v=0.19498805800919633
K=17.262152234697396 N=18576 kv=16.164993727986896 o=0.24810366551359736 tau=1.3235010326161694 tauv=1.3235010326161694 v=0.17620808889574355
K=17.262152234697396 N=18576 kv=16.111388759388788 o=0.2244204070914573 tau=1.1907560634467418 tauv=1.1907560634467418 v=0.18423468906387738
K=17.262152234697396 N=18576 kv=16.145429593206497 o=0.23622730837634778 tau=1.211373227084177 tauv=1.211373227084177 v=0.19981231264493926
K=17.262152234697396 N=18576 kv=16.160206330206258 o=0.2201684354547527 tau=1.3116766766613719 tauv=1.3116766766613719 v=0.18062039074589062
K=17.262152234697396 N=18576 kv=16.124273709600153 o=0.2431797689607275 tau=1.201710913811285 tauv=1.201710913811285 v=0.1835223297655896
K=17.262152234697396 N=18576 kv=16.160206330206258 o=0.2201684354547527 tau=1.3116766766613719 tauv=1.3116766766613719 v=0.18062039074589062
K=17.262152234697396 N=18576 kv=16.160237491542183 o=0.2542646550757856 tau=1.2632714410766348 tauv=1.2632714410766348 v=0.2083225403324681
K=17.262152234697396 N=18576 kv=16.15967098545564 o=0.23993763686424688 tau=1.3129246183881031 tauv=1.3129246183881031 v=0.17645679001506465
K=17.262152234697396 N=18576 kv=16.147986676631223 o=0.2423037018721501 tau=1.3293097513296044 tauv=1.3293097513296044 v=0.16751204708300624
K=17.262152234697396 N=18576 kv=16.130963964567794 o=0.22211425040704164 tau=1.1881688363881744 tauv=1.1881688363881744 v=0.19770252003356373
K=17.262152234697396 N=18576 kv=16.16353035255349 o=0.2763124745314152 tau=1.31685823700002 tauv=1.31685823700002 v=0.1785346320677337
K=17.262152234697396 N=18576 kv=16.11318309544695 o=0.2350218873081 tau=1.1700316298596725 tauv=1.1700316298596725 v=0.18744422487859064
K=17.262152234697396 N=18576 kv=16.122266392746823 o=0.23832846288385737 tau=1.1489580401186499 tauv=1.1489580401186499 v=0.22619627542248072
K=17.262152234697396 N=18576 kv=16.164984576395646 o=0.25057370003674895 tau=1.2963904915042757 tauv=1.2963904915042757 v=0.18399466273994763
K=17.262152234697396 N=18576 kv=16.147986676631223 o=0.2423037018721501 tau=1.3293097513296044 tauv=1.3293097513296044 v=0.16751204708300624
K=17.262152234697396 N=18576 kv=16.131750230765505 o=0.24111144877201687 tau=1.1642534348470912 tauv=1.1642534348470912 v=0.21022009329042768
K=17.262152234697396 N=18576 kv=16.126591766168193 o=0.2424542689548083 tau=1.177739886042869 tauv=1.177739886042869 v=0.1925191848266146
K=17.262152234697396 N=18576 kv=16.16353035255349 o=0.2763124745314152 tau=1.31685823700002 tauv=1.31685823700002 v=0.1785346320677337
K=17.262152234697396 N=18576 kv=16.147986676631223 o=0.2423037018721501 tau=1.3293097513296044 tauv=1.3293097513296044 v=0.16751204708300624
K=17.262152234697396 N=18576 kv=16.18062766220374 o=0.20870754189266377 tau=1.3263447259900112 tauv=1.3263447259900112 v=0.21674257109252698
K=17.262152234697396 N=18576 kv=16.164311107086146 o=0.24533332132010283 tau=1.2958868060075581 tauv=1.2958868060075581 v=0.18366280956463513
K=17.262152234697396 N=18576 kv=16.15967098545564 o=0.23993763686424688 tau=1.3129246183881031 tauv=1.3129246183881031 v=0.17645679001506465
K=17.262152234697396 N=18576 kv=16.16714788457959 o=0.21523922463351378 tau=1.2737562767945072 tauv=1.2737562767945072 v=0.21309283000424256
K=17.262152234697396 N=18576 kv=16.10658659415582 o=0.24127945303204393 tau=1.1668268605561525 tauv=1.1668268605561525 v=0.18333893190298264
K=17.262152234697396 N=18576 kv=16.165011187657406 o=0.26285931778811056 tau=1.2940624365195126 tauv=1.2940624365195126 v=0.20805836780245557
K=17.262152234697396 N=18576 kv=16.14077289632573 o=0.2530376475562334 tau=1.194901801469619 tauv=1.194901801469619 v=0.20687352428252734
K=17.262152234697396 N=18576 kv=16.164993727986896 o=0.24810366551359736 tau=1.3235010326161694 tauv=1.3235010326161694 v=0.17620808889574355
K=17.262152234697396 N=18576 kv=16.111625982787487 o=0.21639470552929194 tau=1.1713324003223395 tauv=1.1713324003223395 v=0.19189928667392106
K=17.262152234697396 N=18576 kv=16.14947590669763 o=0.25253785705217735 tau=1.2576319645265905 tauv=1.2576319645265905 v=0.18329317457121783
K=17.262152234697396 N=18576 kv=16.177431647997903 o=0.2553364247545909 tau=1.3177535189771705 tauv=1.3177535189771705 v=0.19591542124835276
K=17.262152234697396 N=18576 kv=16.132476005139587 o=0.24361932643602438 tau=1.1968138316862436 tauv=1.1968138316862436 v=0.19046806857696225
K=17.262152234697396 N=18576 kv=16.111625982787487 o=0.21639470552929194 tau=1.1713324003223395 tauv=1.1713324003223395 v=0.19189928667392106
K=17.262152234697396 N=18576 kv=16.099904645177176 o=0.2478508274915395 tau=1.2017247549671097 tauv=1.2017247549671097 v=0.1718418446567312
K=17.262152234697396 N=18576 kv=16.111388759388788 o=0.2244204070914573 tau=1.1907560634467418 tauv=1.1907560634467418 v=0.18423468906387738
K=17.262152234697396 N=18576 kv=16.18192019684009 o=0.20044269738519374 tau=1.3317724421217927 tauv=1.3317724421217927 v=0.21640561532831165
K=17.262152234697396 N=18576 kv=16.132476005139587 o=0.24361932643602438 tau=1.1968138316862436 tauv=1.1968138316862436 v=0.19046806857696225
K=17.262152234697396 N=18576 kv=16.131287832682524 o=0.25799658593923336 tau=1.2505244530654376 tauv=1.2505244530654376 v=0.17359806601294098
K=17.262152234697396 N=18576 kv=16.164984576395646 o=0.25057370003674895 tau=1.2963904915042757 tauv=1.2963904915042757 v=0.18399466273994763
K=17.262152234697396 N=18576 kv=16.138134418104634 o=0.2247353239604541 tau=1.2873929999412972 tauv=1.2873929999412972 v=0.1747852425092702
K=17.262152234697396 N=18576 kv=16.190943913199945 o=0.23521175353760534 tau=1.3557567501243892 tauv=1.3557567501243892 v=0.18984748688287073
K=17.262152234697396 N=18576 kv=16.138134418104634 o=0.2247353239604541 tau=1.2873929999412972 tauv=1.2873929999412972 v=0.1747852425092702
K=17.262152234697396 N=18576 kv=16.142804296072324 o=0.2638361102286378 tau=1.2163599839912893 tauv=1.2163599839912893 v=0.19349174849044862
K=17.262152234697396 N=18576 kv=16.151114253631462 o=0.24975001043579237 tau=1.2463398349053727 tauv=1.2463398349053727 v=0.18883321424731966
K=17.262152234697396 N=18576 kv=16.17103903828854 o=0.2400047138435945 tau=1.3461083866822223 tauv=1.3461083866822223 v=0.17509678350589306
K=17.262152234697396 N=18576 kv=16.114922793500938 o=0.2665379245315468 tau=1.2330982382777136 tauv=1.2330982382777136 v=0.16884547723762253
K=17.262152234697396 N=18576 kv=16.13781699157596 o=0.23032486790942286 tau=1.1871015967015361 tauv=1.1871015967015361 v=0.20433403736216688
K=17.262152234697396 N=18576 kv=16.183477148077117 o=0.20426714174908359 tau=1.3320606444760796 tauv=1.3320606444760796 v=0.21444127345151592
K=17.262152234697396 N=18576 kv=16.14524965913577 o=0.22772979697897533 tau=1.2396303805277271 tauv=1.2396303805277271 v=0.18932097830232844
K=17.262152234697396 N=18576 kv=16.11318309544695 o=0.2350218873081 tau=1.1700316298596725 tauv=1.1700316298596725 v=0.18744422487859064
K=17.262152234697396 N=18576 kv=16.138002779117258 o=0.23056185725440223 tau=1.2794187131729216 tauv=1.2794187131729216 v=0.17502239121236496
K=17.262152234697396 N=18576 kv=16.176144588664663 o=0.20911924773735344 tau=1.3005720594532078 tauv=1.3005720594532078 v=0.20758893737902603
K=17.262152234697396 N=18576 kv=16.16353035255349 o=0.2763124745314152 tau=1.31685823700002 tauv=1.31685823700002 v=0.1785346320677337
K=17.262152234697396 N=18576 kv=16.14478967474544 o=0.23414293976326728 tau=1.225730359739118 tauv=1.225730359739118 v=0.19238541147432794
K=17.262152234697396 N=18576 kv=16.18192019684009 o=0.20044269738519374 tau=1.3317724421217927 tauv=1.3317724421217927 v=0.21640561532831165
K=17.262152234697396 N=18576 kv=16.145429593206497 o=0.23622730837634778 tau=1.211373227084177 tauv=1.211373227084177 v=0.19981231264493926
K=17.262152234697396 N=18576 kv=16.164993727986896 o=0.24810366551359736 tau=1.3235010326161694 tauv=1.3235010326161694 v=0.17620808889574355
K=17.262152234697396 N=18576 kv=16.11596360627216 o=0.22501066173136883 tau=1.1641240455621038 tauv=1.1641240455621038 v=0.1936969426657576
K=17.262152234697396 N=18576 kv=16.17103903828854 o=0.2400047138435945 tau=1.3461083866822223 tauv=1.3461083866822223 v=0.17509678350589306
K=17.262152234697396 N=18576 kv=16.14524965913577 o=0.22772979697897533 tau=1.2396303805277271 tauv=1.2396303805277271 v=0.18932097830232844
K=17.262152234697396 N=18576 kv=16.10703860960387 o=0.2086055480681893 tau=1.1923441924814615 tauv=1.1923441924814615 v=0.18714780029644154
K=17.262152234697396 N=18576 kv=16.126591766168193 o=0.2424542689548083 tau=1.177739886042869 tauv=1.177739886042869 v=0.1925191848266146
K=17.262152234697396 N=18576 kv=16.136089447880373 o=0.2621424236242803 tau=1.1996432287003278 tauv=1.1996432287003278 v=0.19202403807652246
K=17.262152234697396 N=18576 kv=16.123658353508922 o=0.27120774708320355 tau=1.1786554449631856 tauv=1.1786554449631856 v=0.1875193531908345
K=17.262152234697396 N=18576 kv=16.117712054957156 o=0.21516378606413655 tau=1.171808891157382 tauv=1.171808891157382 v=0.1959454708932773
K=17.262152234697396 N=18576 kv=16.163361973636523 o=0.24870603268286426 tau=1.270614023241501 tauv=1.270614023241501 v=0.19376328913331503
K=17.262152234697396 N=18576 kv=16.145429593206497 o=0.23622730837634778 tau=1.211373227084177 tauv=1.211373227084177 v=0.19981231264493926
K=17.262152234697396 N=18576 kv=16.145429593206497 o=0.23622730837634778 tau=1.211373227084177 tauv=1.211373227084177 v=0.19981231264493926
K=17.262152234697396 N=18576 kv=16.16163079640952 o=0.23058814523026952 tau=1.3081882427739768 tauv=1.3081882427739768 v=0.1801252619439284
K=17.262152234697396 N=18576 kv=16.16731349656365 o=0.22486717008592091 tau=1.2888229351828466 tauv=1.2888229351828466 v=0.19150314731430096
K=17.262152234697396 N=18576 kv=16.131652286369494 o=0.2320298896641051 tau=1.1801240837742775 tauv=1.1801240837742775 v=0.19879245602278797
K=17.262152234697396 N=18576 kv=16.134788313254074 o=0.2447908031695561 tau=1.1738258055312747 tauv=1.1738258055312747 v=0.21137460085617021
K=17.262152234697396 N=18576 kv=16.13788193513393 o=0.24537316145109456 tau=1.1886442289274755 tauv=1.1886442289274755 v=0.2006874817531068
K=17.262152234697396 N=18576 kv=16.14077289632573 o=0.2530376475562334 tau=1.194901801469619 tauv=1.194901801469619 v=0.20687352428252734
K=17.262152234697396 N=18576 kv=16.16353035255349 o=0.2763124745314152 tau=1.31685823700002 tauv=1.31685823700002 v=0.1785346320677337
K=17.262152234697396 N=18576 kv=16.137217101183744 o=0.23263918779503628 tau=1.1899532508508448 tauv=1.1899532508508448 v=0.2006720364450382
K=17.262152234697396 N=18576 kv=16.131287832682524 o=0.25799658593923336 tau=1.2505244530654376 tauv=1.2505244530654376 v=0.17359806601294098
K=17.262152234697396 N=18576 kv=16.055603658113224 o=0.27253773109543883 tau=1.2437443885793042 tauv=1.2437443885793042 v=0.1489459326322834
K=17.262152234697396 N=18576 kv=16.17287206182261 o=0.22659901213347247 tau=1.320629509824716 tauv=1.320629509824716 v=0.18486512743413092
K=17.262152234697396 N=18576 kv=16.145429593206497 o=0.23622730837634778 tau=1.211373227084177 tauv=1.211373227084177 v=0.19981231264493926
K=17.262152234697396 N=18576 kv=16.132476005139587 o=0.24361932643602438 tau=1.1968138316862436 tauv=1.1968138316862436 v=0.19046806857696225
K=17.262152234697396 N=18576 kv=15.949151205837083 o=0.18196130395472807 tau=1.1358944494008993 tauv=1.1358944494008993 v=0.1692663910335133
K=17.262152234697396 N=18576 kv=16.054270987014927 o=0.2007735366151795 tau=1.1899918904749556 tauv=1.1899918904749556 v=0.17400694527380592
K=17.262152234697396 N=18576 kv=16.134788313254074 o=0.2447908031695561 tau=1.1738258055312747 tauv=1.1738258055312747 v=0.21137460085617021
K=17.262152234697396 N=18576 kv=16.054270987014927 o=0.2007735366151795 tau=1.1899918904749556 tauv=1.1899918904749556 v=0.17400694527380592
K=17.262152234697396 N=18576 kv=16.15043434802829 o=0.2418786016595639 tau=1.278831382499083 tauv=1.278831382499083 v=0.1791654533457542
K=17.262152234697396 N=18576 kv=16.17103903828854 o=0.2400047138435945 tau=1.3461083866822223 tauv=1.3461083866822223 v=0.17509678350589306
K=17.262152234697396 N=18576 kv=16.13915260986446 o=0.22713888212076597 tau=1.1890803075250997 tauv=1.1890803075250997 v=0.20699084341977572
K=17.262152234697396 N=18576 kv=16.138134418104634 o=0.2247353239604541 tau=1.2873929999412972 tauv=1.2873929999412972 v=0.1747852425092702
K=17.262152234697396 N=18576 kv=16.135357669114207 o=0.266243407768962 tau=1.1865208495392283 tauv=1.1865208495392283 v=0.20438901684826025
K=17.262152234697396 N=18576 kv=16.13690065278849 o=0.22930000283417964 tau=1.1873310270802444 tauv=1.1873310270802444 v=0.2027750391722127
K=17.262152234697396 N=18576 kv=16.107114749982827 o=0.2135844888396739 tau=1.282023077998426 tauv=1.282023077998426 v=0.1685670467900689
K=17.262152234697396 N=18576 kv=16.16353035255349 o=0.2763124745314152 tau=1.31685823700002 tauv=1.31685823700002 v=0.1785346320677337
K=17.262152234697396 N=18576 kv=16.163361973636523 o=0.24870603268286426 tau=1.270614023241501 tauv=1.270614023241501 v=0.19376328913331503
K=17.262152234697396 N=18576 kv=16.16839930624281 o=0.26126635973689316 tau=1.3092298239925841 tauv=1.3092298239925841 v=0.18375332271026554
K=17.262152234697396 N=18576 kv=16.101337673693344 o=0.2326424495511563 tau=1.18578113574219 tauv=1.18578113574219 v=0.17890416797388267
K=17.262152234697396 N=18576 kv=16.164993727986896 o=0.24810366551359736 tau=1.3235010326161694 tauv=1.3235010326161694 v=0.17620808889574355
K=17.262152234697396 N=18576 kv=16.14077289632573 o=0.2530376475562334 tau=1.194901801469619 tauv=1.194901801469619 v=0.20687352428252734
K=17.262152234697396 N=18576 kv=16.15967098545564 o=0.23993763686424688 tau=1.3129246183881031 tauv=1.3129246183881031 v=0.17645679001506465
K=17.262152234697396 N=18576 kv=16.17103903828854 o=0.2400047138435945 tau=1.3461083866822223 tauv=1.3461083866822223 v=0.17509678350589306
K=17.262152234697396 N=18576 kv=16.138134418104634 o=0.2247353239604541 tau=1.2873929999412972 tauv=1.2873929999412972 v=0.1747852425092702
K=17.262152234697396 N=18576 kv=16.101337673693344 o=0.2326424495511563 tau=1.18578113574219 tauv=1.18578113574219 v=0.17890416797388267
K=17.262152234697396 N=18576 kv=16.14042879208943 o=0.2532908565917085 tau=1.2408605555152123 tauv=1.2408605555152123 v=0.18158261529181144
K=17.262152234697396 N=18576 kv=16.15967098545564 o=0.23993763686424688 tau=1.3129246183881031 tauv=1.3129246183881031 v=0.17645679001506465
K=17.262152234697396 N=18576 kv=16.18062766220374 o=0.20870754189266377 tau=1.3263447259900112 tauv=1.3263447259900112 v=0.21674257109252698
K=17.262152234697396 N=18576 kv=16.18062766220374 o=0.20870754189266377 tau=1.3263447259900112 tauv=1.3263447259900112 v=0.21674257109252698
K=17.262152234697396 N=18576 kv=16.127646391962422 o=0.23006636351724796 tau=1.169442361169284 tauv=1.169442361169284 v=0.1999091753516571
K=17.262152234697396 N=18576 kv=16.164984576395646 o=0.25057370003674895 tau=1.2963904915042757 tauv=1.2963904915042757 v=0.18399466273994763
K=17.262152234697396 N=18576 kv=16.14077289632573 o=0.2530376475562334 tau=1.194901801469619 tauv=1.194901801469619 v=0.20687352428252734
K=17.262152234697396 N=18576 kv=16.162294960655775 o=0.24906805970653456 tau=1.2818861899641767 tauv=1.2818861899641767 v=0.1866465448845879
K=17.262152234697396 N=18576 kv=16.177431647997903 o=0.2553364247545909 tau=1.3177535189771705 tauv=1.3177535189771705 v=0.19591542124835276
K=17.262152234697396 N=18576 kv=16.14077289632573 o=0.2530376475562334 tau=1.194901801469619 tauv=1.194901801469619 v=0.20687352428252734
K=17.262152234697396 N=18576 kv=16.168356008165315 o=0.245235468357868 tau=1.2918573374188356 tauv=1.2918573374188356 v=0.18949732231364227
