K=17.218645806287896 N=18865 kv=16.14814221890639 o=0.21805473045872534 tau=1.277971804175271 tauv=1.2744136890258433 v=0.2140714880643713
K=17.218645806287896 N=18865 kv=16.150960924103476 o=0.22448407214712734 tau=1.328731006097478 tauv=1.3231856461486973 v=0.1798861133764774
K=17.218645806287896 N=18865 kv=16.146243452847074 o=0.22457022703057966 tau=1.290543351706083 tauv=1.2748041144584914 v=0.18488288061288535
K=17.218645806287896 N=18865 kv=16.14814221890639 o=0.22515613382232436 tau=1.2716717674100326 tauv=1.2744136890258433 v=0.2056838937268278
K=17.218645806287896 N=18865 kv=16.13205902982833 o=0.2500351523074111 tau=1.2495479706330979 tauv=1.2585208856659333 v=0.22511405263500364
K=17.218645806287896 N=18865 kv=16.120285923670053 o=0.2310230532500867 tau=1.2384999873295364 tauv=1.248614896314557 v=0.16836671976781434
K=17.218645806287896 N=18865 kv=16.147041106417312 o=0.21326683586602438 tau=1.2925739170683324 tauv=1.278145343728827 v=0.19212387624008537
K=17.218645806287896 N=18865 kv=16.15242179547066 o=0.23253779605791136 tau=1.288005250131947 tauv=1.2882891314984828 v=0.205218492436695
K=17.218645806287896 N=18865 kv=16.14006062349925 o=0.2530972601427631 tau=1.2921057677347585 tauv=1.2983348992349095 v=0.19124677082052993
K=17.218645806287896 N=18865 kv=16.140021195456345 o=0.22400899478859457 tau=1.2868690796741138 tauv=1.2779812691590584 v=0.19726813482032715
K=17.218645806287896 N=18865 kv=16.07416684710307 o=0.20024989175339336 tau=1.2821839983539578 tauv=1.2729476153866033 v=0.1797125634229227
K=17.218645806287896 N=18865 kv=16.14057645398296 o=0.2476375721480134 tau=1.2595073746047312 tauv=1.2639923654707559 v=0.19886504139775923
K=17.218645806287896 N=18865 kv=16.13861271542153 o=0.23985027153010952 tau=1.2468301991396626 tauv=1.252430202160989 v=0.20930623153192535
K=17.218645806287896 N=18865 kv=16.134734764435734 o=0.2571503618213185 tau=1.2838743927598173 tauv=1.2847299282368139 v=0.17344235833241378
K=17.218645806287896 N=18865 kv=16.12419652820966 o=0.2287035439559038 tau=1.237947076371041 tauv=1.2530174094309965 v=0.19277957363564915
K=17.218645806287896 N=18865 kv=16.14057645398296 o=0.2494997171363469 tau=1.275357158642457 tauv=1.2639923654707559 v=0.18582581537147863
K=17.218645806287896 N=18865 kv=16.12925872991776 o=0.24295916791308014 tau=1.2490195117078053 tauv=1.2535319112626402 v=0.19603243710329282
K=17.218645806287896 N=18865 kv=16.13918774244686 o=0.19137697597878128 tau=1.250671542844679 tauv=1.2502655253085702 v=0.198626932327585
K=17.218645806287896 N=18865 kv=16.121263426323136 o=0.2650442705281489 tau=1.2466836968505823 tauv=1.2469804355102252 v=0.16496248223270124
K=17.218645806287896 N=18865 kv=16.07416684710307 o=0.19975761304573364 tau=1.267718518998224 tauv=1.2729476153866033 v=0.16351886708571228
K=17.218645806287896 N=18865 kv=16.136938265087444 o=0.24387051299738763 tau=1.2400648371919243 tauv=1.2399841846583375 v=0.2193674475889171
K=17.218645806287896 N=18865 kv=16.155037697095043 o=0.20574504782419448 tau=1.3015707045523346 tauv=1.3090657955347151 v=0.2057405361822443
K=17.218645806287896 N=18865 kv=16.14684795967641 o=0.24568743852190283 tau=1.2692492829164945 tauv=1.2736971049022303 v=0.204138462385122
K=17.218645806287896 N=18865 kv=16.14308668175036 o=0.23748419739785406 tau=1.2582933060431725 tauv=1.26142874146538 v=0.20185131559126498
K=17.218645806287896 N=18865 kv=16.15577121441421 o=0.21469070105408455 tau=1.2773632827332542 tauv=1.2982945225281843 v=0.22442201085811717
K=17.218645806287896 N=18865 kv=16.116563064282165 o=0.2549848480395853 tau=1.241685574687275 tauv=1.2429355165865794 v=0.1788388289676387
K=17.218645806287896 N=18865 kv=16.141317993506767 o=0.22383776050581125 tau=1.2746564111570955 tauv=1.2788724006743823 v=0.21555594724851854
K=17.218645806287896 N=18865 kv=16.079007986805728 o=0.26088874350086555 tau=1.2198723185559017 tauv=1.2361583732230996 v=0.14989728449724404
K=17.218645806287896 N=18865 kv=16.138590594287365 o=0.23402429544359304 tau=1.2534203468662242 tauv=1.2621429542258835 v=0.2051742360860012
K=17.218645806287896 N=18865 kv=16.14308668175036 o=0.22131155161075916 tau=1.2583878687728527 tauv=1.26142874146538 v=0.20879699500369225
K=17.218645806287896 N=18865 kv=16.109137481919408 o=0.2686680311061132 tau=1.2521419177863213 tauv=1.2521419177863213 v=0.17243824186520249
K=17.218645806287896 N=18865 kv=16.14715045236734 o=0.23770312222671122 tau=1.2748425386068563 tauv=1.2748425386068563 v=0.20446466776532157
K=17.218645806287896 N=18865 kv=16.14814221890639 o=0.22783932576522778 tau=1.2744136890258433 tauv=1.2744136890258433 v=0.20425808199888082
K=17.218645806287896 N=18865 kv=16.139733655720104 o=0.23206900262447405 tau=1.249723990818932 tauv=1.249723990818932 v=0.20447352580970593
K=17.218645806287896 N=18865 kv=16.14814221890639 o=0.22783932576522778 tau=1.2744136890258433 tauv=1.2744136890258433 v=0.20425808199888082
K=17.218645806287896 N=18865 kv=16.147041106417312 o=0.21811068652123689 tau=1.278145343728827 tauv=1.278145343728827 v=0.19822324412342335
K=17.218645806287896 N=18865 kv=16.14814221890639 o=0.22783932576522778 tau=1.2744136890258433 tauv=1.2744136890258433 v=0.20425808199888082
K=17.218645806287896 N=18865 kv=16.124997790518236 o=0.2740525865104352 tau=1.2612887742680072 tauv=1.2612887742680072 v=0.21450008275095547
K=17.218645806287896 N=18865 kv=16.038200073347486 o=0.23722456857640334 tau=1.2264517691625663 tauv=1.2264517691625663 v=0.15905014632774286
K=17.218645806287896 N=18865 kv=16.14308668175036 o=0.2327093944831069 tau=1.26142874146538 tauv=1.26142874146538 v=0.20141718193899755
K=17.218645806287896 N=18865 kv=16.107950623196878 o=0.2545232084578525 tau=1.2349906656817407 tauv=1.2349906656817407 v=0.17662596853765808
K=17.218645806287896 N=18865 kv=16.14814221890639 o=0.22783932576522778 tau=1.2744136890258433 tauv=1.2744136890258433 v=0.20425808199888082
K=17.218645806287896 N=18865 kv=16.147041106417312 o=0.21811068652123689 tau=1.278145343728827 tauv=1.278145343728827 v=0.19822324412342335
K=17.218645806287896 N=18865 kv=16.14715045236734 o=0.23770312222671122 tau=1.2748425386068563 tauv=1.2748425386068563 v=0.20446466776532157
K=17.218645806287896 N=18865 kv=16.13918774244686 o=0.21011095214031664 tau=1.2502655253085702 tauv=1.2502655253085702 v=0.21411671557510925
K=17.218645806287896 N=18865 kv=16.107987928055067 o=0.22105847162561626 tau=1.2805424464615234 tauv=1.2805424464615234 v=0.17327643141307425
K=17.218645806287896 N=18865 kv=16.13918774244686 o=0.21011095214031664 tau=1.2502655253085702 tauv=1.2502655253085702 v=0.21411671557510925
K=17.218645806287896 N=18865 kv=16.090695455798894 o=0.23616176490588836 tau=1.245146866418134 tauv=1.245146866418134 v=0.17045808984643723
K=17.218645806287896 N=18865 kv=16.147348367802746 o=0.24095957982211813 tau=1.2797916522051536 tauv=1.2797916522051536 v=0.1972121159499685
K=17.218645806287896 N=18865 kv=16.13918774244686 o=0.21011095214031664 tau=1.2502655253085702 tauv=1.2502655253085702 v=0.21411671557510925
K=17.218645806287896 N=18865 kv=16.139892597926224 o=0.22201404011499393 tau=1.253941584811281 tauv=1.253941584811281 v=0.21590485839341536
K=17.218645806287896 N=18865 kv=16.14715045236734 o=0.23770312222671122 tau=1.2748425386068563 tauv=1.2748425386068563 v=0.20446466776532157
K=17.218645806287896 N=18865 kv=16.13639981860889 o=0.22947106539696852 tau=1.2389224968712185 tauv=1.2389224968712185 v=0.2094715485547692
K=17.218645806287896 N=18865 kv=16.14450970040587 o=0.2433584296893363 tau=1.2697486133253642 tauv=1.2697486133253642 v=0.20094434795452876
K=17.218645806287896 N=18865 kv=16.133473526800707 o=0.250193372201897 tau=1.2502333403754953 tauv=1.2502333403754953 v=0.21430694840092782
K=17.218645806287896 N=18865 kv=16.147041106417312 o=0.21811068652123689 tau=1.278145343728827 tauv=1.278145343728827 v=0.19822324412342335
K=17.218645806287896 N=18865 kv=16.107987928055067 o=0.22105847162561626 tau=1.2805424464615234 tauv=1.2805424464615234 v=0.17327643141307425
K=17.218645806287896 N=18865 kv=16.13918774244686 o=0.21011095214031664 tau=1.2502655253085702 tauv=1.2502655253085702 v=0.21411671557510925
K=17.218645806287896 N=18865 kv=16.14450970040587 o=0.2433584296893363 tau=1.2697486133253642 tauv=1.2697486133253642 v=0.20094434795452876
