K=16.62817321356458 N=18906 kv=15.53771850574925 o=0.29102606864665875 tau=1.1892170734663592 tauv=1.1726369416128521 v=0.20968862748997166
K=16.62817321356458 N=18906 kv=15.52625935340699 o=0.2563466785296088 tau=1.0819047249816656 tauv=1.1010313406017738 v=0.2383296970029932
K=16.62817321356458 N=18906 kv=15.563574598336073 o=0.2938113373058039 tau=1.2364613130938247 tauv=1.2365339750842705 v=0.18368619892345475
K=16.62817321356458 N=18906 kv=15.531270365878484 o=0.2815341899435172 tau=1.1118736456682605 tauv=1.1140213386026887 v=0.20885794746692266
K=16.62817321356458 N=18906 kv=15.535584226597688 o=0.2851547569225724 tau=1.1362653738051656 tauv=1.149654995621784 v=0.195382795832339
K=16.62817321356458 N=18906 kv=15.548925539192158 o=0.3094834877499609 tau=1.2281880643966454 tauv=1.2401348840223014 v=0.16339403512626788
K=16.62817321356458 N=18906 kv=15.522644187960113 o=0.2912230790724321 tau=1.0921569583866846 tauv=1.1037671291879456 v=0.19786015172831753
K=16.62817321356458 N=18906 kv=15.59028697509904 o=0.2327379579401023 tau=1.338249571551078 tauv=1.3249064977994687 v=0.16149894111966218
K=16.62817321356458 N=18906 kv=15.548661810329632 o=0.25634956797934705 tau=1.1453997676380958 tauv=1.139182630123605 v=0.2228354507514321
K=16.62817321356458 N=18906 kv=15.615084480635499 o=0.2439002153893546 tau=1.3336554907006204 tauv=1.3390452926639351 v=0.2051674253924251
K=16.62817321356458 N=18906 kv=15.601392700313083 o=0.25022699098076007 tau=1.3388833353317826 tauv=1.342098661743447 v=0.1912853461666675
K=16.62817321356458 N=18906 kv=15.529519293710555 o=0.2450586097803991 tau=1.1029666466870662 tauv=1.0971950174469358 v=0.18745028035950215
K=16.62817321356458 N=18906 kv=15.52757652153663 o=0.27399305950141334 tau=1.1256945357490196 tauv=1.1206336373783308 v=0.1794571130830987
K=16.62817321356458 N=18906 kv=15.519587086180792 o=0.28021456723938776 tau=1.1024236301775534 tauv=1.1057452656039206 v=0.19204293907949527
K=16.62817321356458 N=18906 kv=15.602688349506362 o=0.23937987420664072 tau=1.2857531294200626 tauv=1.29828579560251 v=0.19634116990785797
K=16.62817321356458 N=18906 kv=15.519587086180792 o=0.2857586505670471 tau=1.0982514051134953 tauv=1.1057452656039206 v=0.18523405918213515
K=16.62817321356458 N=18906 kv=15.566820730311282 o=0.25987930214697796 tau=1.212106747426194 tauv=1.2315512566479523 v=0.19185162348749987
K=16.62817321356458 N=18906 kv=15.538965219940973 o=0.2908389460537542 tau=1.1507570667512885 tauv=1.147274693157466 v=0.2122525927183089
K=16.62817321356458 N=18906 kv=15.615084480635499 o=0.2361269189917537 tau=1.351955682271249 tauv=1.3390452926639351 v=0.17654775122525562
K=16.62817321356458 N=18906 kv=15.548640222950947 o=0.26450519515473525 tau=1.1506259101744778 tauv=1.1450419152840476 v=0.21236829715961097
K=16.62817321356458 N=18906 kv=15.497258314003153 o=0.20421255862360896 tau=1.1104837648077752 tauv=1.0949578670166964 v=0.17378787735610673
K=16.62817321356458 N=18906 kv=15.511339489588131 o=0.2573252654006519 tau=1.1016657076698744 tauv=1.0941420360855738 v=0.17291803254554422
K=16.62817321356458 N=18906 kv=15.58397836325754 o=0.26697032852507574 tau=1.291081160087734 tauv=1.3102576082647457 v=0.1731907199312835
K=16.62817321356458 N=18906 kv=15.605540332827724 o=0.23094270132860967 tau=1.313684182006496 tauv=1.3297600189498715 v=0.16809672888179916
K=16.62817321356458 N=18906 kv=15.570322818552437 o=0.2367016126040012 tau=1.1928121416770903 tauv=1.192494422325914 v=0.20313165450475254
K=16.62817321356458 N=18906 kv=15.560168836596329 o=0.2590742325728759 tau=1.2026466471494914 tauv=1.192870500399105 v=0.19525806135803642
K=16.62817321356458 N=18906 kv=15.538965219940973 o=0.2890345267435373 tau=1.1535585615248911 tauv=1.147274693157466 v=0.22025680993200605
K=16.62817321356458 N=18906 kv=15.523101940932236 o=0.26605630766661575 tau=1.2312388421927332 tauv=1.2272900458632838 v=0.1640308323992195
K=16.62817321356458 N=18906 kv=15.60639964285904 o=0.23657659188959904 tau=1.3146032625676993 tauv=1.309177043797028 v=0.20153801781707426
K=16.62817321356458 N=18906 kv=15.602688349506362 o=0.2530969224866814 tau=1.286870813023211 tauv=1.29828579560251 v=0.21486628433133959
K=16.62817321356458 N=18906 kv=15.519587086180792 o=0.30272327508343677 tau=1.0985506518211654 tauv=1.1057452656039206 v=0.18034719401814198
K=16.62817321356458 N=18906 kv=15.603169944170247 o=0.27853107625462203 tau=1.3319770516415015 tauv=1.3486394321499875 v=0.17196214307144686
K=16.62817321356458 N=18906 kv=15.569333825136257 o=0.26348047208498504 tau=1.2210570058403567 tauv=1.2339037952680045 v=0.1896759714237871
K=16.62817321356458 N=18906 kv=15.52130753181299 o=0.31249253397296933 tau=1.143300229019859 tauv=1.1432265207985375 v=0.1991198249120961
K=16.62817321356458 N=18906 kv=15.538965219940973 o=0.2950089525700005 tau=1.1514285520812908 tauv=1.147274693157466 v=0.2128242468742625
K=16.62817321356458 N=18906 kv=15.52130753181299 o=0.31443674608817673 tau=1.1432265207985375 tauv=1.1432265207985375 v=0.19661428690885796
